X,Y,amenity,name,name:en,cuisine,addr:street,addr:postcode,internet_access,opening_hours,addr:city,name:mk,smoking,outdoor_seating,addr:housenumber,int_name,phone,takeaway,website,wheelchair,operator,addr:country,internet_access:fee,email,name:sq,addr:city:en,addr:street:en,drive_in,addr:housename,microbrewery,organic,delivery
21.3328887,42.0068376,restaurant,,GARDEN,,Булевар Ѓорче Петров,1000,wlan,Mo-Su 09:00-00:00,,,,,,,+389 78 239 711,,,,,,,,,,,,,,,
21.3337137,42.0066455,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3382502,42.0003455,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3362989,42.0073873,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3510028,42.0064872,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7888593,41.1111163,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.790543,41.1109837,restaurant,,Kaj Kanevche,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7912119,41.1122617,bar,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
20.7914964,41.11464,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7954009,41.1121065,restaurant,,Saraishte,balkan;italian,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7957353,41.112082,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7957462,41.1121126,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7967146,41.1118183,cafe,Kadmo bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7969483,41.1118507,restaurant,Dalga,,,,,,,,Dalga,,,,,,,,,,,,,,,,,,,,
20.7934666,41.1148473,restaurant,Гладиатор,Gladiator,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7946414,41.1150882,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7971991,41.1118551,restaurant,,Terrazza Aquarius,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7971539,41.1118748,restaurant,,Noa,balkan;italian,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
20.7980562,41.1121475,restaurant,Pizza Aleksandrija,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7982792,41.112178,restaurant,Порта,Porta,,,,,,,Порта,,,,,,,,,,,,,,,,,,,,
20.7972577,41.1124024,restaurant,Ресторан Антико,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.798032,41.1124235,restaurant,Kaj Ksantani Restaurant,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
20.7981623,41.1122361,restaurant,НЕМО Пица Александриа,NEMO Pizza Aleksandrija,italian_pizza,Цар Самоил,6000,wlan,Su-Th 09:00-00:00; Fr-Sa 09:00-01:00,,,,,,,+389 46 253 355,,http://www.pizzanemo.com,,,,,contact@pizzanemo.com,,,,,,,,
20.7987652,41.1126257,restaurant,,Lihnidos,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.798737,41.1126873,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.799048,41.1129098,cafe,ВЛАДИ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7990978,41.1129743,cafe,Instinct,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.799142,41.1130197,cafe,Slavica Kafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7992077,41.1130834,cafe,Galerija,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7992346,41.1131208,cafe,Milenium,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7995188,41.1131665,cafe,Dva Bisera,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.799568,41.1133047,restaurant,Letnica Kitchen & Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7996516,41.113377,bar,,Shilla,,,,wlan,,,,,,,,,,https://www.facebook.com/ShillaCoffeeBar/,,,,,,,,,,,,,
20.8001818,41.1121042,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.801555,41.1119481,restaurant,Ривиера,Riviera,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7998658,41.1127888,fast_food,Гиро Летница,Giro Letnica,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8011769,41.1123103,restaurant,Белведере,Belvedere,regional,,,,,,,outside,,,,,,,,,,,,,,,,,,,
20.8001299,41.1135504,fast_food,Pink Panter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.801058,41.1135786,cafe,Cafe Experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8021988,41.1124655,cafe,Mojito,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8022889,41.1127338,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8023447,41.1127823,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7997775,41.1137008,fast_food,Burger Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.800047,41.11542,restaurant,Pizzeria Americano,,italian,,,wlan,,,,outside,yes,,,,,,,,,,,,,,,,,,
20.8006878,41.1150114,pub,Irish Pub,,,Македонски Просветители,6000,,,Охрид,,,,1,,,,,,,,,,,,,,,,,
20.8012066,41.1156043,restaurant,Macedonska Sofra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.800088,41.115966,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8003611,41.1159894,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8027449,41.1126013,bar,Connect,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8026136,41.1140172,restaurant,Фopтунa,Fortuna,regional,Димитар Влахов,6000,,Mo-Su 07:00-24:00,Охрид,,outside,,20a,,,,,,,,,,,,,,,,,
20.7985841,41.1169309,restaurant,Exclusive Art Cuisine,Exklusive Art Cuisine,,,,,,,Exklusive Art Cuisine,,,,,,,,,,,,,,,,,,,,
20.7984934,41.116952,cafe,Çajtorja Luan,Cafe Luan,,,,,,,Çajtorja Luan,,,,,,,,,,,,,,,,,,,,
20.7986796,41.1168867,restaurant,Brioni 2008,Brioni 2008,,,,,,,Brioni 2008,,,,,,,,,,,,,,,,,,,,
20.7992364,41.1166966,restaurant,,Adana II,regional,,,wlan,,,,,,,,,,,,,,,,,,,,,,,
20.7990387,41.1180922,fast_food,City Chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.799258,41.1179637,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8002909,41.116341,restaurant,Meydan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8006074,41.1163875,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8011081,41.1166205,restaurant,Dr. Falafel,,vegetarian,7 Ноември,6000,,"Mo-Sa 09:30-22:30, Su 16:00-23:00",,,,,8,,+389 77 897 167,,,,,,,,,,,,,,,
22.1818453,41.9940411,pub,Irish Pub Belfast,,,,,,,,,,,,,,,www.belfast.com.mk,,,,,,,,,,,,,
22.3576731,41.9952271,restaurant,Осоговска Куќа,Osogovska Kukja,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.7108763,41.9874986,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8465255,41.9848252,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.8487454,41.9858879,drinking_water,,Natural Spring,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.40994,42.0047408,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.410023,42.0053622,fast_food,Spizzicotto,,pizza,,,,,,,,,,,,yes,,,,,,,,,,,,,,
21.4101783,42.0053452,fast_food,Bon Appetit,,sandwich,,,,,,,,,,,,,,,ЈОНС-ТРОЈКА Кетеринг,,,,,,,,,,,
21.4106644,42.0053295,bar,Tesla Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4108497,42.0055031,cafe,Joy Café & Bakery,,sandwich;coffee_shop;bakery;ice_cream,Никола Тесла,1000,,,Cкoпje,,,yes,9A,,+389 2 307 6955,,https://www.facebook.com/joycafeandbakery/,,,,,,,,,,,,,
21.4145137,42.0051241,restaurant,Сокаче,Sokache,,Драган Ѓаконовски Шпато,1000,,08:00 - 00:00,Cкoпje,,,,,Sokače,,,,,,,,,,,,,,,,
21.4139237,42.0069784,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3056706,41.9797275,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.316191,41.9908973,restaurant,Er & Bi,,,,,,,,,,,,,,,www.erbi.com.mk,,,,,contact@erbi.com.mk,,,,,,,,
21.3047327,42.0566059,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3069591,42.058837,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2998727,42.0706251,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3236858,42.0597023,restaurant,Старо Буре,Staro Bure,,,,,,,,,,,Staro Bure,,,,,,,,,,,,,,,,
21.2795514,42.0436939,cafe,БАМИЛА,BAMILA,chicken;burger;sandwich;grill;breakfast;kebab;tea;coffee_shop;diner;beef_bowl,Gorno Svilare,,wlan,,,БАМИЛА,,,,,,,,,Refik,,,,,,,,,,,
21.3023049,42.1455695,restaurant,Lindi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2984886,42.1501564,restaurant,Oslo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3000961,42.1491782,restaurant,Shell,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2991401,42.154497,bar,linee addittional,,,,,,,,,,,,,,,,,,,,,linee addittional,,,,,,,
21.3027217,42.1451824,restaurant,Bleta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3429406,41.0115995,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3430442,41.0115023,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.34668,41.0130595,restaurant,Vavilon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0116539,41.0893491,cafe,Таверна Џез,Jazz Taverna,,,,wlan,,,Таверна Џез,,,,,,,,,,,,,,,,,,,,
21.0137006,41.0891028,fast_food,Сендвичара Преспа Мефо,Mefo Prespa,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0130069,41.0913864,restaurant,Стар сокак,Old sokac,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0067043,41.1085785,restaurant,Етно Куќа,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.6520247,41.5946328,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.6586863,41.5938633,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7161824,41.632758,pub,Галичко Бачило,,,,,,,,,,,,Galičko Bačilo,,,,,,,,,,,,,,,,
20.721296,41.6368854,fast_food,Трифкова Колиба,,,,,,,,,,,,Trifkova Koliba,,,,,,,,,,,,,,,,
20.7329999,41.641262,pub,Старото Бачило,,,,,,,,,,,,Staroto Bačilo,,,,,,,,,,,,,,,,
20.7362858,41.6510336,restaurant,Glamour,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7372293,41.6492257,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7296857,41.6612502,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7334682,41.661514,restaurant,,,,,,wlan,Mo-Su 08:00-01:00,,,,,,,,,,,,,,,,,,,,,,
20.7348149,41.6799268,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.6885837,41.7096884,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7566903,41.7010655,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.756666,41.7014251,restaurant,Кај Тетка Вики,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7573957,41.7018616,restaurant,Ресторан Мал Одмор,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7578648,41.7024216,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7583652,41.7030313,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.767546,41.7208379,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.599321,41.6107279,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.607177,41.6226607,restaurant,House of Miyaks Ethno Restaurant,,regional;coffee_shop;sandwich;ice_cream;international;turkish;steak_house,,1254,wlan,Mo-Su 09:00-21:00,Mavrovo and Rostushe,Куќа на Мијаците,isolated,yes,,,+389 070 378 333,yes,http://kukjanamijacite.mk,yes,,,no,contact@kukjanamijacite.mk,,,,,,,,
20.9508952,41.5115542,restaurant,Atva,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9502187,41.5124844,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9587583,41.5092951,cafe,Cross Roads,,,Рудничка,,,,,,,,16,,,,,,,,,,,,,,,,,
20.9578247,41.5098564,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9568698,41.5109089,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9569188,41.5109384,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9588224,41.5114391,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9588224,41.5115516,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9594822,41.5118075,restaurant,Gallery,,italian;pizza;regional,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9575994,41.5131504,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9578568,41.5122184,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9587779,41.5120976,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9600276,41.5129834,cafe,Romanse,,,,,,,,Romansa,,,,,,,,,,,,,,,,,,,,
20.9622235,41.5126282,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9632802,41.5129446,cafe,Kvadrat,Kvadrar,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9637148,41.5127808,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9637041,41.5129174,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9652703,41.5131222,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3761209,42.0254423,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.3963673,42.0413574,restaurant,Аликас,Alikas,,Ul Качанички пат,,,,,Аликас,,,,,,,,,,,,,,,,,,,,
20.6089416,41.0657321,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5758597,41.0888026,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.6384606,41.0660317,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.6395201,41.0666472,restaurant,Leza,,regional,,,,,,Лежа,,,,,,,,limited,,,,,,,,,,,,
20.6400567,41.0663381,restaurant,Restorant Rrema,,,,,,,,Ресторан „Рема“,,,,,,,,,,,,,Restorant Prema,,,,,,,
20.5757957,41.0892836,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5760601,41.0889816,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5749461,41.0903871,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5739587,41.0993672,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.5751593,41.0986044,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.6276204,41.1378541,drinking_water,,Drinking water,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.6499422,41.1438939,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.6512188,41.151185,restaurant,,Galija,fish,,,,,,,,,,,,,,,,,,,,,,,,,,
20.804929,41.0035617,restaurant,Бане 2,Bane 2,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8197886,41.0270117,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8663458,41.0272506,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8031982,41.0459402,restaurant,Dva Bisera,,Spécialités_Locales,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8023035,41.0613241,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8012888,41.0653986,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8009009,41.0666434,restaurant,Granit,,,,,wlan,,,,,,,,+389 46207100,,http://www.hotelgranit.com.mk,,,,no,reservation@hotelgranit.com.mk,,,,,,,,
20.8125826,41.0544299,restaurant,Terasa Utarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8142337,41.0514529,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.814032,41.0611406,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8016787,41.0678423,restaurant,Prestol,,,,,wlan,07:00-21:00,,,,,,,+389 46277858,,http://www.hotelprestol.com,,,,no,,,,,,,,,
20.8016318,41.076418,restaurant,Македонска куќа,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8235871,41.0789861,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8281268,41.0835755,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.799108,41.0902867,restaurant,БИЧ ЕНД ЛОУНЏ ЏОВАНИ,Giovani Beach Lounge Bar,,Naum Ohridski,,wlan,Mo-Sa 08:00-01:00; Su 09:00-00:00,,БИЧ ЕНД ЛОУНЏ ЏОВАНИ,,,10A,,070230030,,,,,,,beachgiovani@gmail.com,,,,,,,,
20.8003063,41.0925073,pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8411339,41.0763387,drinking_water,Горни Студенец,,,,,,,,,,,,Gorni Studenec,,,,,,,,,,,,,,,,
21.4330638,41.9855468,fast_food,Go Get Burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4313196,41.98705,fast_food,four seasons,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4368796,41.9869006,restaurant,иВ,iV,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4375301,41.98567,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4365756,41.9871974,restaurant,Makedonska sofra,,,Јужен Булевар,,wlan,Mo-Sa 08:00-01:00,,,,,,,078929010,,,,,,,,,,,,,,,
21.4223968,41.9914096,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4223088,41.9916485,restaurant,Gostilnica Gurman,guest house Gurman,,,1000,wlan,Mo-Su 07:00-22:00,,,,,,,023176200,,,,,,,ristovskidac@yahoo.com,,,,,,,,
21.4231542,41.9917018,restaurant,Dal Fufo - Galija,,,,,,,Скопје,,,,,,,,,,,,,,,,,,,,,
21.4230113,41.9948604,cafe,AMG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4232268,41.9948867,cafe,Benneton,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4230134,41.9958526,cafe,New Age,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4228991,41.9972228,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4245254,41.9947645,restaurant,Pastel Wine & Dine,Pastel Wine & Dine,international,Булевар Климент Охридски,,wlan,Mo-Fr 06:30-21:00; Sa 06:30-17:00; Su 06:30-16:00,Cкoпje,,outside,,66,,+389 2 3214447,yes,http://pastel.mk/,yes,,MK,no,,,Skopje,Kliment Ohridski Boulevard,,,,,
21.4238539,41.9952491,fast_food,Burger Friends,,burger,Митрополит Теодосиј Гологанов,1000,,,Cкoпje,,,,28,,,only,http://www.burgerfriends.mk/,,,MK,,,,Skopje,,,,,,
21.424583,41.9965778,fast_food,American best burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4253358,41.9955693,cafe,Стрип,,,Димитрија чуповски,,,,,,,,24,,,,,,,,,,,,,,,,,
21.425567,41.9955107,fast_food,Domino's Pizza,,pizza,Димитрие Чуповски,1000,,Mo-Su 10:00-24:00,Cкoпje,,,yes,26,,,yes,,,,,,,,,,,,,,yes
21.4233514,41.9970085,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4238695,41.9975168,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4239699,41.9981195,pub,Паб Порта,Pub Porta,,Булевар Партизански Одреди,1000,,"Mo-Th 09:00-00:00, Fr-Sa 09:00-01:00",Cкoпje,,isolated,yes,21/A2-1,,,,,,,,,,,,,,,,,
21.4239494,41.9982041,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4244255,41.9980418,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4238693,41.9988648,restaurant,,BistRaw,vegan,,,,Mo-Fr 12:00-20:00,,,,,,,,,,,,,,,,,,,,,,
21.4236496,41.9990664,restaurant,Gostilnica Estel,,kebab,,,,,,,,yes,,,,,,,Estel,,,,,,,,,,,
21.4242861,41.9987593,cafe,,7 Grama Espresso Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4253762,41.9986406,cafe,Винил,Vinyl,,Булевар Партизански Одреди,1000,,,Cкoпje,,,,14,,,,https://www.facebook.com/vinylmk/,,,,,,,,,,,,,
21.4254663,41.998844,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4237032,42.0000584,fast_food,Пемпеле,Pempele's Pizza,,,,,,,,,,,,,yes,http://www.pizzapempele.mk,,,,,,,,,,,,,yes
21.4252581,42.0001581,restaurant,Бруклински,Bruklinski,,Орце Николов,,,,Скопје,,separated,yes,75,Brukilnski,+389 2 6091844,,,limited,,MK,,,,Skopje,Orce Nikolov,,,,,
21.4268596,42.0003611,fast_food,Жито Леб,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4268797,42.0007066,bar,Thirio,,,Булевар Илинден,,,,,,,,38,,,,,,,,,,,,,,,,,
21.4239655,42.0028235,restaurant,Костарика,Kostarika,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4240111,42.0028813,restaurant,Старо Скупи,Staro Skupi,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4240218,42.0030128,restaurant,Занзибар,Zanzibar,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4242333,42.003366,restaurant,Калабалак,Kalabalak,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4280925,42.0039853,restaurant,Парк,Park,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.427293,42.0059792,restaurant,Four,,international;italian;fish,,,wlan,,,,outside,yes,,,,,,,Hotel Park Spa,,no,,,,,,,,,
21.4264446,42.0068068,bar,Bar Reka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4273688,42.0062927,bar,Брик бар,BRICK Bar,,ул.1732,1000,,Mon - Sun: 09:00 - 01:00,Cкoпje,,,,бр.4,,,,,,,,,,,,,,,,,
21.4280517,41.9858428,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4260361,41.9907255,cafe,Coffee O'Clock,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4276864,41.9913338,restaurant,Star Ocean,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4280088,41.9913688,restaurant,Бифиња - Рамстор,Food Court Ramstore,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4279999,41.9915759,fast_food,Burger King,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9059889,41.7926372,cafe,Кафе Клуб 97,Cafe Club 97,,,1230,,,,,,,,,,,,,,,,,,,,,,,,
20.9049674,41.8009922,cafe,Dani,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9082428,41.7922445,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9080722,41.7932482,bar,Loune Bar Fantastica,,,,,wlan,24/7,,,,,,,,,,,,,,,,,,,,,,
20.9090036,41.7928399,restaurant,Familijar Restaurant,Family Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9079995,41.7939504,cafe,Liquid,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9103122,41.7926594,cafe,Kaçamaku,,,,,wlan,Mo-Su 10:00-01:00,,Kaçamaku,,,,,,,,,,,,,Kaçamaku,,,,,,,
20.9113126,41.7929887,cafe,Чајџилница кај Гоце ,,,Димитар Влахов,,,24/7,,,,,2,,,,,,,,,,,,,,,,,
20.9094352,41.7954918,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9135714,41.798662,fast_food,Happy M grill,,,,,wlan,Mo-Su 09:00-02:00,,,,,,,,,,,,,,,,,,,,,,
20.8982089,41.8060047,cafe,Чајџилница кај Басто,,,Млаки 2,,,24/7,,,,,,,,,,,,,,,,,,,,,,
21.3146943,41.7865161,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4237345,41.7918174,restaurant,Планинарски дом Караџица,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.6880899,41.8285421,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8892639,41.7940598,ice_cream,,Gelateria--GARDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8894169,41.7940939,ice_cream,gelateria JIMMY,,,JNA,1230,,,,,,,,,,,,,,,,,,,,,,,,
20.8840093,41.8299622,cafe,Elfat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8857573,41.8413949,cafe,Nebi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.8909686,41.8650269,cafe,Kafe Bar “Bonton”,Coffee Bar “Bonton”,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.9163058,41.923353,cafe,,Passage,,102,1220,wlan,Mo-Su 05:30-00:00,,,,,,,,,,,,,,,Pasazh,,,,,,,
21.4197114,41.9898526,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4197501,41.9898733,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4204907,41.9904847,restaurant,Marana,,regional,,,,,Скопје,,,,,,,yes,,,,,,,,,,,,,,
21.4207515,41.9906511,fast_food,MFC - Macedonian Fried Chicken,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4192046,41.9927714,cafe,Изи,Izzi,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4186412,41.9946427,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4207756,41.9946111,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4216262,41.9951391,bar,,Brown Sugar Café & Bar,,,,,,,,,,34,,,,,,,,,,,,,,,,,
21.4188403,41.9965743,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.4199442,41.9959518,restaurant,Restoran Frosina,,local,,,,,,,,,,,,,,,,,,,,,,,,,,
22.3532041,42.0371055,restaurant,Осоговски Бисер,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,
20.783355,41.1229455,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.625661,41.4072696,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6261197,41.4075854,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6314738,41.4370534,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6466559,41.4262687,drinking_water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6328921,41.4352537,restaurant,Loven Dom,,regional,Neretva,,,,,,,,,,,,,,,,,,,,,,,,,
